(65, 70, 24)|(152, 174, 207)|0
(65, 70, 24)|(69, 147, 217)|1
(65, 70, 24)|(46, 177, 152)|0
(65, 70, 24)|(224, 77, 246)|0
(98, 102, 108)|(218, 193, 159)|0
(98, 102, 108)|(52, 90, 227)|1
(98, 102, 108)|(178, 154, 194)|0
(98, 102, 108)|(144, 187, 220)|1
(98, 102, 108)|(70, 122, 127)|0
(98, 102, 108)|(118, 174, 28)|0
(98, 102, 108)|(2, 90, 204)|0
(98, 102, 108)|(208, 14, 93)|0
(215, 231, 238)|(67, 184, 82)|0
(215, 231, 238)|(43, 151, 142)|0
(215, 231, 238)|(89, 99, 4)|1
(215, 231, 238)|(85, 25, 34)|0
(215, 231, 238)|(190, 150, 171)|0
(215, 231, 238)|(57, 194, 222)|1
(215, 231, 238)|(186, 121, 153)|0
(215, 231, 238)|(115, 193, 247)|1
(193, 215, 236)|(0, 86, 77)|1
(193, 215, 236)|(150, 18, 11)|1
(193, 215, 236)|(94, 57, 109)|0
(193, 215, 236)|(208, 166, 244)|1
(193, 215, 236)|(234, 224, 62)|1
(193, 215, 236)|(66, 198, 147)|1
(193, 215, 236)|(227, 26, 113)|1
(193, 215, 236)|(70, 114, 166)|1
(224, 234, 247)|(108, 126, 72)|1
(224, 234, 247)|(30, 218, 119)|0
(224, 234, 247)|(105, 83, 218)|0
(224, 234, 247)|(150, 63, 125)|1
(224, 234, 247)|(195, 47, 206)|0
(224, 234, 247)|(138, 1, 109)|0
(224, 234, 247)|(91, 233, 15)|1
(224, 234, 247)|(116, 22, 136)|0
(237, 239, 242)|(79, 242, 53)|0
(237, 239, 242)|(239, 117, 30)|0
(237, 239, 242)|(69, 249, 12)|1
(237, 239, 242)|(179, 39, 208)|0
(237, 239, 242)|(95, 242, 61)|0
(237, 239, 242)|(84, 222, 185)|0
(237, 239, 242)|(241, 86, 216)|1
(237, 239, 242)|(245, 59, 32)|0
(120, 62, 53)|(54, 223, 245)|1
(120, 62, 53)|(194, 117, 18)|0
(120, 62, 53)|(51, 98, 116)|1
(120, 62, 53)|(174, 155, 60)|0
(120, 62, 53)|(35, 81, 129)|1
(120, 62, 53)|(42, 176, 159)|1
(120, 62, 53)|(219, 93, 183)|1
(120, 62, 53)|(92, 199, 169)|0
(36, 42, 43)|(189, 93, 248)|1
(36, 42, 43)|(151, 169, 67)|1
(36, 42, 43)|(184, 71, 93)|0
(36, 42, 43)|(89, 139, 251)|1
(36, 42, 43)|(159, 84, 252)|1
(36, 42, 43)|(209, 141, 213)|0
(36, 42, 43)|(64, 179, 199)|0
(36, 42, 43)|(199, 82, 243)|0
(23, 24, 27)|(0, 8, 153)|0
(23, 24, 27)|(49, 214, 175)|0
(23, 24, 27)|(7, 187, 146)|0
(23, 24, 27)|(245, 184, 238)|0
(23, 24, 27)|(109, 43, 208)|0
(23, 24, 27)|(210, 248, 108)|0
(23, 24, 27)|(235, 117, 135)|0
(23, 24, 27)|(155, 145, 92)|0
(176, 187, 203)|(143, 245, 112)|0
(176, 187, 203)|(46, 64, 124)|0
(176, 187, 203)|(31, 77, 217)|0
(176, 187, 203)|(129, 214, 229)|1
(176, 187, 203)|(119, 110, 6)|1
(176, 187, 203)|(213, 180, 151)|0
(176, 187, 203)|(96, 219, 71)|1
(176, 187, 203)|(78, 225, 138)|0
(217, 223, 234)|(167, 175, 86)|1
(217, 223, 234)|(107, 34, 114)|1
(217, 223, 234)|(103, 231, 170)|0
(217, 223, 234)|(163, 240, 229)|1
(217, 223, 234)|(14, 47, 204)|1
(217, 223, 234)|(6, 229, 247)|1
(217, 223, 234)|(139, 16, 145)|1
(217, 223, 234)|(193, 111, 4)|0
(208, 211, 216)|(93, 135, 58)|1
(208, 211, 216)|(25, 114, 152)|1
(208, 211, 216)|(88, 240, 219)|1
(208, 211, 216)|(65, 142, 40)|1
(208, 211, 216)|(179, 184, 191)|0
(208, 211, 216)|(96, 155, 175)|0
(208, 211, 216)|(207, 25, 146)|1
(208, 211, 216)|(235, 181, 38)|0
(232, 234, 239)|(43, 146, 38)|1
(232, 234, 239)|(12, 138, 202)|0
(232, 234, 239)|(23, 27, 100)|1
(232, 234, 239)|(52, 197, 64)|1
(232, 234, 239)|(191, 152, 224)|0
(232, 234, 239)|(114, 68, 151)|0
(232, 234, 239)|(226, 253, 12)|1
(232, 234, 239)|(44, 212, 44)|0
(219, 225, 225)|(49, 92, 187)|1
(219, 225, 225)|(110, 172, 114)|1
(219, 225, 225)|(10, 209, 44)|1
(219, 225, 225)|(90, 217, 100)|0
(219, 225, 225)|(243, 49, 127)|1
(219, 225, 225)|(243, 42, 6)|0
(219, 225, 225)|(21, 247, 169)|1
(219, 225, 225)|(155, 153, 73)|0
(236, 213, 196)|(239, 236, 90)|1
(236, 213, 196)|(100, 128, 244)|1
(236, 213, 196)|(208, 105, 150)|1
(236, 213, 196)|(157, 27, 212)|1
(236, 213, 196)|(138, 72, 225)|0
(236, 213, 196)|(29, 154, 78)|0
(236, 213, 196)|(80, 225, 69)|0
(236, 213, 196)|(120, 148, 7)|0
(167, 181, 201)|(243, 183, 184)|0
(167, 181, 201)|(118, 169, 117)|1
(167, 181, 201)|(69, 102, 238)|1
(167, 181, 201)|(69, 138, 243)|0
(167, 181, 201)|(220, 227, 171)|1
(167, 181, 201)|(109, 176, 32)|1
(167, 181, 201)|(2, 38, 149)|0
(167, 181, 201)|(176, 94, 39)|0
(71, 44, 38)|(249, 122, 244)|1
(71, 44, 38)|(189, 49, 210)|0
(71, 44, 38)|(108, 50, 85)|0
(71, 44, 38)|(58, 129, 235)|0
(71, 44, 38)|(128, 251, 16)|0
(71, 44, 38)|(160, 178, 174)|0
(71, 44, 38)|(88, 89, 251)|0
(71, 44, 38)|(178, 117, 151)|0
(230, 232, 240)|(172, 93, 55)|1
(230, 232, 240)|(95, 126, 55)|1
(230, 232, 240)|(155, 254, 45)|0
(230, 232, 240)|(5, 71, 171)|1
(230, 232, 240)|(80, 74, 162)|1
(230, 232, 240)|(14, 150, 105)|1
(230, 232, 240)|(55, 239, 48)|1
(230, 232, 240)|(196, 110, 183)|0
(53, 61, 66)|(193, 159, 230)|0
(53, 61, 66)|(253, 184, 4)|1
(53, 61, 66)|(19, 173, 132)|1
(53, 61, 66)|(138, 192, 17)|0
(53, 61, 66)|(231, 174, 108)|0
(53, 61, 66)|(11, 173, 45)|1
(53, 61, 66)|(2, 163, 132)|1
(53, 61, 66)|(166, 115, 244)|1
(197, 144, 136)|(243, 216, 7)|0
(197, 144, 136)|(191, 22, 139)|1
(197, 144, 136)|(187, 226, 21)|0
(197, 144, 136)|(106, 40, 60)|0
(197, 144, 136)|(162, 116, 38)|0
(197, 144, 136)|(214, 231, 123)|1
(197, 144, 136)|(86, 92, 255)|1
(197, 144, 136)|(76, 39, 37)|1
(13, 9, 8)|(53, 97, 84)|0
(13, 9, 8)|(237, 83, 154)|0
(13, 9, 8)|(189, 64, 188)|0
(13, 9, 8)|(21, 196, 68)|0
(13, 9, 8)|(177, 104, 98)|0
(13, 9, 8)|(64, 192, 11)|1
(13, 9, 8)|(199, 10, 42)|0
(13, 9, 8)|(79, 123, 5)|1
(139, 134, 159)|(245, 45, 11)|0
(139, 134, 159)|(93, 204, 137)|1
(139, 134, 159)|(181, 232, 210)|1
(139, 134, 159)|(219, 13, 224)|1
(139, 134, 159)|(236, 119, 208)|0
(139, 134, 159)|(195, 239, 190)|0
(139, 134, 159)|(4, 12, 176)|1
(139, 134, 159)|(13, 83, 144)|0
(161, 125, 123)|(90, 2, 47)|1
(161, 125, 123)|(158, 69, 232)|0
(161, 125, 123)|(54, 165, 137)|1
(161, 125, 123)|(40, 187, 211)|1
(161, 125, 123)|(0, 158, 14)|1
(161, 125, 123)|(157, 125, 245)|0
(161, 125, 123)|(184, 235, 67)|1
(161, 125, 123)|(97, 69, 39)|0
(172, 165, 173)|(43, 77, 52)|1
(172, 165, 173)|(200, 189, 212)|1
(172, 165, 173)|(14, 225, 216)|0
(172, 165, 173)|(0, 43, 49)|0
(172, 165, 173)|(80, 137, 126)|0
(172, 165, 173)|(246, 27, 14)|1
(172, 165, 173)|(253, 123, 145)|0
(172, 165, 173)|(16, 65, 182)|1
(80, 73, 68)|(222, 62, 94)|1
(80, 73, 68)|(97, 58, 116)|1
(80, 73, 68)|(98, 207, 45)|0
(80, 73, 68)|(239, 16, 207)|0
(80, 73, 68)|(192, 67, 51)|0
(80, 73, 68)|(81, 125, 129)|1
(80, 73, 68)|(229, 110, 213)|1
(80, 73, 68)|(171, 196, 185)|1
(59, 42, 42)|(217, 224, 116)|1
(59, 42, 42)|(53, 114, 235)|1
(59, 42, 42)|(54, 161, 105)|0
(59, 42, 42)|(100, 63, 14)|1
(59, 42, 42)|(195, 197, 141)|0
(59, 42, 42)|(72, 182, 179)|1
(59, 42, 42)|(174, 29, 202)|0
(59, 42, 42)|(37, 26, 131)|0
(201, 176, 162)|(171, 125, 241)|0
(201, 176, 162)|(48, 219, 168)|1
(201, 176, 162)|(77, 214, 221)|1
(201, 176, 162)|(19, 83, 137)|1
(201, 176, 162)|(18, 61, 236)|1
(201, 176, 162)|(121, 210, 165)|0
(201, 176, 162)|(124, 11, 78)|1
(201, 176, 162)|(217, 112, 33)|0
(188, 180, 189)|(61, 188, 137)|1
(188, 180, 189)|(161, 60, 70)|1
(188, 180, 189)|(204, 190, 159)|1
(188, 180, 189)|(81, 198, 185)|0
(188, 180, 189)|(199, 94, 100)|0
(188, 180, 189)|(54, 77, 227)|1
(188, 180, 189)|(100, 126, 191)|1
(188, 180, 189)|(50, 204, 42)|1
(113, 133, 134)|(202, 249, 55)|0
(113, 133, 134)|(17, 138, 25)|1
(113, 133, 134)|(124, 57, 19)|0
(113, 133, 134)|(159, 131, 255)|0
(113, 133, 134)|(101, 158, 113)|1
(113, 133, 134)|(18, 62, 133)|0
(113, 133, 134)|(255, 48, 234)|1
(113, 133, 134)|(248, 85, 207)|0
(219, 219, 224)|(216, 223, 165)|0
(219, 219, 224)|(123, 167, 63)|1
(219, 219, 224)|(189, 3, 229)|1
(219, 219, 224)|(191, 253, 116)|0
(219, 219, 224)|(202, 201, 13)|1
(219, 219, 224)|(42, 99, 194)|0
(219, 219, 224)|(105, 204, 22)|0
(219, 219, 224)|(234, 112, 127)|0
(222, 213, 216)|(8, 130, 86)|1
(222, 213, 216)|(249, 92, 54)|1
(222, 213, 216)|(136, 212, 4)|1
(222, 213, 216)|(199, 48, 190)|0
(222, 213, 216)|(158, 126, 86)|0
(222, 213, 216)|(14, 174, 204)|1
(222, 213, 216)|(162, 129, 50)|0
(222, 213, 216)|(195, 175, 10)|1
(34, 33, 37)|(169, 160, 211)|1
(34, 33, 37)|(147, 180, 72)|0
(34, 33, 37)|(77, 40, 40)|0
(34, 33, 37)|(63, 33, 244)|1
(34, 33, 37)|(241, 167, 242)|0
(34, 33, 37)|(182, 242, 82)|0
(34, 33, 37)|(33, 227, 222)|0
(34, 33, 37)|(182, 78, 170)|0
(212, 191, 206)|(206, 68, 198)|0
(212, 191, 206)|(244, 32, 250)|1
(212, 191, 206)|(220, 140, 31)|0
(212, 191, 206)|(62, 160, 222)|1
(212, 191, 206)|(57, 74, 119)|0
(212, 191, 206)|(15, 71, 25)|1
(212, 191, 206)|(165, 157, 32)|1
(212, 191, 206)|(97, 102, 42)|0
(93, 52, 40)|(44, 209, 147)|0
(93, 52, 40)|(145, 242, 208)|1
(93, 52, 40)|(45, 116, 182)|1
(93, 52, 40)|(79, 31, 30)|0
(93, 52, 40)|(170, 9, 120)|0
(93, 52, 40)|(11, 255, 61)|0
(93, 52, 40)|(27, 44, 37)|0
(93, 52, 40)|(74, 168, 5)|0
(221, 217, 223)|(136, 70, 8)|1
(221, 217, 223)|(166, 46, 46)|1
(221, 217, 223)|(179, 192, 32)|1
(221, 217, 223)|(149, 236, 171)|1
(221, 217, 223)|(82, 226, 135)|0
(221, 217, 223)|(240, 177, 115)|1
(221, 217, 223)|(130, 158, 77)|1
(221, 217, 223)|(145, 19, 63)|1
(26, 25, 29)|(203, 186, 92)|0
(26, 25, 29)|(157, 160, 90)|0
(26, 25, 29)|(231, 228, 65)|0
(26, 25, 29)|(253, 110, 233)|0
(26, 25, 29)|(26, 201, 165)|0
(26, 25, 29)|(139, 167, 59)|0
(26, 25, 29)|(135, 85, 236)|0
(26, 25, 29)|(189, 102, 173)|0
(78, 60, 67)|(162, 237, 153)|0
(78, 60, 67)|(41, 242, 118)|1
(78, 60, 67)|(199, 109, 215)|1
(78, 60, 67)|(200, 223, 74)|0
(78, 60, 67)|(12, 197, 172)|1
(78, 60, 67)|(45, 236, 220)|1
(78, 60, 67)|(125, 159, 75)|1
(78, 60, 67)|(74, 31, 28)|0
(209, 210, 201)|(29, 170, 247)|0
(209, 210, 201)|(30, 13, 145)|1
(209, 210, 201)|(119, 40, 12)|0
(209, 210, 201)|(123, 18, 140)|0
(209, 210, 201)|(173, 236, 119)|0
(209, 210, 201)|(195, 150, 217)|1
(209, 210, 201)|(189, 9, 198)|1
(209, 210, 201)|(253, 26, 48)|0
(28, 19, 20)|(93, 180, 56)|1
(28, 19, 20)|(212, 3, 249)|1
(28, 19, 20)|(12, 1, 206)|0
(28, 19, 20)|(160, 81, 117)|0
(28, 19, 20)|(94, 164, 2)|1
(28, 19, 20)|(23, 204, 95)|0
(28, 19, 20)|(133, 102, 130)|1
(28, 19, 20)|(79, 144, 97)|0
(239, 200, 188)|(24, 60, 187)|1
(239, 200, 188)|(129, 178, 146)|1
(239, 200, 188)|(200, 85, 4)|1
(239, 200, 188)|(146, 29, 89)|1
(239, 200, 188)|(187, 117, 5)|0
(239, 200, 188)|(125, 218, 44)|0
(239, 200, 188)|(179, 20, 218)|1
(239, 200, 188)|(120, 8, 223)|0
(198, 228, 240)|(156, 134, 217)|0
(198, 228, 240)|(8, 190, 231)|1
(198, 228, 240)|(171, 10, 163)|1
(198, 228, 240)|(138, 160, 223)|0
(198, 228, 240)|(59, 82, 83)|1
(198, 228, 240)|(200, 140, 155)|0
(198, 228, 240)|(39, 81, 15)|1
(198, 228, 240)|(190, 35, 195)|1
(87, 89, 100)|(74, 201, 134)|0
(87, 89, 100)|(155, 123, 53)|1
(87, 89, 100)|(189, 75, 28)|0
(87, 89, 100)|(137, 147, 63)|1
(87, 89, 100)|(111, 35, 194)|1
(87, 89, 100)|(256, 92, 248)|0
(87, 89, 100)|(9, 73, 154)|0
(87, 89, 100)|(110, 153, 207)|1
(63, 44, 42)|(180, 228, 13)|1
(63, 44, 42)|(87, 69, 97)|0
(63, 44, 42)|(15, 54, 234)|0
(63, 44, 42)|(172, 252, 157)|0
(63, 44, 42)|(134, 121, 194)|1
(63, 44, 42)|(53, 190, 131)|1
(63, 44, 42)|(158, 33, 76)|1
(63, 44, 42)|(192, 43, 129)|0
(203, 190, 190)|(232, 36, 38)|0
(203, 190, 190)|(230, 156, 23)|1
(203, 190, 190)|(253, 171, 171)|1
(203, 190, 190)|(67, 20, 158)|1
(203, 190, 190)|(41, 16, 69)|1
(203, 190, 190)|(38, 27, 159)|0
(203, 190, 190)|(121, 178, 252)|0
(203, 190, 190)|(61, 189, 28)|1
(56, 45, 51)|(211, 240, 77)|0
(56, 45, 51)|(223, 131, 189)|0
(56, 45, 51)|(194, 92, 88)|1
(56, 45, 51)|(81, 6, 46)|1
(56, 45, 51)|(1, 49, 107)|0
(56, 45, 51)|(188, 96, 90)|1
(56, 45, 51)|(136, 61, 162)|1
(56, 45, 51)|(53, 118, 63)|0
(62, 39, 37)|(81, 76, 95)|1
(62, 39, 37)|(45, 135, 152)|1
(62, 39, 37)|(150, 255, 146)|1
(62, 39, 37)|(190, 150, 59)|1
(62, 39, 37)|(238, 156, 21)|0
(62, 39, 37)|(246, 180, 78)|1
(62, 39, 37)|(1, 180, 251)|0
(62, 39, 37)|(81, 122, 138)|1
(41, 45, 58)|(105, 92, 76)|0
(41, 45, 58)|(229, 224, 238)|1
(41, 45, 58)|(35, 35, 42)|1
(41, 45, 58)|(76, 16, 205)|0
(41, 45, 58)|(40, 138, 220)|0
(41, 45, 58)|(74, 77, 48)|1
(41, 45, 58)|(87, 161, 11)|0
(41, 45, 58)|(59, 222, 142)|0
(236, 225, 227)|(73, 133, 16)|1
(236, 225, 227)|(21, 12, 73)|0
(236, 225, 227)|(214, 187, 32)|0
(236, 225, 227)|(252, 229, 81)|1
(236, 225, 227)|(33, 248, 40)|1
(236, 225, 227)|(237, 192, 0)|0
(236, 225, 227)|(251, 19, 183)|1
(236, 225, 227)|(152, 9, 254)|0
(51, 40, 66)|(70, 60, 166)|0
(51, 40, 66)|(10, 194, 110)|1
(51, 40, 66)|(17, 7, 197)|0
(183, 166, 171)|(127, 62, 38)|0
(183, 166, 171)|(233, 200, 149)|1
(183, 166, 171)|(117, 168, 63)|0
(183, 166, 171)|(156, 84, 150)|0
(80, 66, 63)|(80, 141, 26)|0
(80, 66, 63)|(114, 148, 19)|0
(80, 66, 63)|(139, 196, 111)|0
(80, 66, 63)|(187, 155, 252)|1
(80, 66, 63)|(135, 29, 228)|1
(80, 66, 63)|(1, 105, 179)|0
(80, 66, 63)|(119, 177, 9)|1
(80, 66, 63)|(248, 159, 182)|0
(193, 186, 203)|(216, 84, 76)|1
(193, 186, 203)|(228, 105, 210)|1
(193, 186, 203)|(2, 180, 192)|0
(193, 186, 203)|(66, 58, 18)|0
(193, 186, 203)|(58, 206, 63)|0
(193, 186, 203)|(159, 214, 92)|1
(193, 186, 203)|(210, 220, 146)|1
(193, 186, 203)|(161, 127, 203)|1
(201, 211, 225)|(146, 198, 30)|1
(201, 211, 225)|(80, 67, 239)|0
(201, 211, 225)|(90, 103, 152)|0
(201, 211, 225)|(148, 29, 149)|1
(201, 211, 225)|(4, 134, 224)|0
(201, 211, 225)|(3, 41, 173)|0
(201, 211, 225)|(193, 35, 130)|0
(201, 211, 225)|(148, 152, 185)|0
(140, 154, 195)|(98, 61, 183)|1
(140, 154, 195)|(32, 59, 193)|1
(140, 154, 195)|(201, 36, 138)|0
(140, 154, 195)|(188, 236, 235)|0
(140, 154, 195)|(153, 63, 107)|1
(140, 154, 195)|(93, 106, 115)|0
(140, 154, 195)|(241, 239, 75)|0
(140, 154, 195)|(92, 246, 222)|1
(188, 201, 214)|(49, 5, 65)|0
(188, 201, 214)|(140, 253, 19)|0
(188, 201, 214)|(139, 215, 118)|0
(188, 201, 214)|(212, 232, 45)|1
(188, 201, 214)|(157, 82, 207)|0
(188, 201, 214)|(115, 159, 252)|0
(188, 201, 214)|(69, 80, 208)|1
(188, 201, 214)|(168, 52, 83)|1
(190, 186, 208)|(10, 233, 183)|0
(190, 186, 208)|(228, 219, 128)|0
(190, 186, 208)|(246, 199, 123)|1
(190, 186, 208)|(224, 201, 14)|1
(190, 186, 208)|(224, 9, 198)|0
(190, 186, 208)|(59, 46, 216)|0
(190, 186, 208)|(48, 114, 93)|0
(190, 186, 208)|(226, 166, 21)|0
(42, 41, 45)|(38, 95, 244)|1
(42, 41, 45)|(67, 126, 237)|0
(42, 41, 45)|(65, 220, 36)|0
(42, 41, 45)|(0, 164, 79)|0
(42, 41, 45)|(137, 39, 154)|1
(42, 41, 45)|(9, 94, 18)|0
(42, 41, 45)|(237, 169, 207)|0
(42, 41, 45)|(89, 227, 167)|1
(39, 38, 40)|(56, 125, 29)|0
(39, 38, 40)|(80, 74, 223)|0
(39, 38, 40)|(141, 51, 225)|0
(39, 38, 40)|(244, 142, 82)|0
(39, 38, 40)|(244, 237, 251)|1
(39, 38, 40)|(60, 212, 235)|1
(39, 38, 40)|(103, 251, 244)|0
(39, 38, 40)|(131, 2, 35)|0
(201, 204, 217)|(206, 172, 220)|0
(201, 204, 217)|(88, 110, 143)|1
(201, 204, 217)|(10, 60, 100)|0
(201, 204, 217)|(26, 149, 219)|1
(201, 204, 217)|(145, 83, 72)|0
(201, 204, 217)|(230, 102, 59)|1
(201, 204, 217)|(238, 193, 143)|1
(201, 204, 217)|(232, 197, 232)|1
(51, 53, 59)|(103, 126, 198)|0
(51, 53, 59)|(142, 74, 59)|0
(51, 53, 59)|(41, 110, 115)|0
(51, 53, 59)|(141, 91, 196)|0
(51, 53, 59)|(249, 182, 179)|0
(51, 53, 59)|(100, 161, 44)|1
(51, 53, 59)|(130, 8, 85)|0
(51, 53, 59)|(184, 174, 194)|0
(172, 87, 84)|(163, 146, 138)|1
(172, 87, 84)|(130, 76, 0)|1
(172, 87, 84)|(112, 136, 185)|0
(172, 87, 84)|(210, 90, 150)|1
(172, 87, 84)|(141, 24, 187)|0
(172, 87, 84)|(179, 146, 101)|0
(172, 87, 84)|(20, 44, 175)|0
(172, 87, 84)|(167, 111, 243)|0
(49, 60, 79)|(87, 247, 63)|1
(49, 60, 79)|(79, 9, 119)|0
(49, 60, 79)|(107, 243, 91)|0
(49, 60, 79)|(136, 14, 58)|1
(49, 60, 79)|(95, 25, 51)|0
(49, 60, 79)|(75, 35, 158)|0
(49, 60, 79)|(226, 182, 204)|0
(49, 60, 79)|(181, 28, 136)|1
(221, 221, 233)|(118, 102, 219)|0
(221, 221, 233)|(239, 240, 240)|1
(221, 221, 233)|(42, 133, 25)|0
(221, 221, 233)|(245, 4, 178)|0
(221, 221, 233)|(203, 54, 214)|0
(221, 221, 233)|(216, 17, 21)|1
(221, 221, 233)|(99, 85, 175)|1
(221, 221, 233)|(6, 131, 198)|1
(199, 191, 196)|(198, 4, 235)|1
(199, 191, 196)|(210, 148, 3)|0
(199, 191, 196)|(173, 162, 37)|1
(199, 191, 196)|(166, 92, 125)|0
(199, 191, 196)|(84, 94, 212)|1
(199, 191, 196)|(234, 87, 243)|1
(199, 191, 196)|(19, 83, 232)|0
(199, 191, 196)|(61, 143, 108)|0
(224, 218, 226)|(65, 135, 87)|1
(224, 218, 226)|(135, 120, 39)|1
(224, 218, 226)|(93, 1, 184)|0
(224, 218, 226)|(233, 120, 120)|0
(224, 218, 226)|(91, 155, 155)|1
(224, 218, 226)|(52, 128, 223)|1
(224, 218, 226)|(92, 209, 32)|0
(224, 218, 226)|(93, 181, 65)|0
(152, 182, 207)|(156, 245, 134)|0
(152, 182, 207)|(141, 225, 144)|1
(152, 182, 207)|(100, 134, 249)|1
(152, 182, 207)|(237, 235, 201)|0
(152, 182, 207)|(118, 8, 228)|1
(152, 182, 207)|(76, 18, 24)|0
(152, 182, 207)|(223, 157, 240)|0
(152, 182, 207)|(127, 143, 220)|0
(214, 221, 233)|(129, 33, 136)|0
(214, 221, 233)|(4, 120, 153)|0
(214, 221, 233)|(31, 70, 72)|0
(214, 221, 233)|(131, 184, 30)|0
(214, 221, 233)|(153, 179, 21)|0
(214, 221, 233)|(109, 203, 137)|0
(214, 221, 233)|(184, 230, 59)|1
(214, 221, 233)|(110, 131, 53)|0
(234, 233, 239)|(25, 156, 184)|1
(234, 233, 239)|(201, 156, 175)|0
(234, 233, 239)|(242, 70, 18)|1
(234, 233, 239)|(140, 113, 189)|1
(234, 233, 239)|(188, 223, 162)|0
(234, 233, 239)|(105, 184, 179)|1
(234, 233, 239)|(238, 170, 87)|1
(234, 233, 239)|(156, 93, 68)|1
(73, 77, 95)|(184, 110, 15)|0
(73, 77, 95)|(199, 108, 86)|0
(73, 77, 95)|(197, 164, 199)|1
(73, 77, 95)|(200, 144, 210)|1
(73, 77, 95)|(12, 4, 137)|0
(73, 77, 95)|(113, 251, 194)|0
(73, 77, 95)|(229, 236, 125)|1
(73, 77, 95)|(241, 20, 216)|1
(37, 55, 72)|(122, 232, 176)|0
(37, 55, 72)|(177, 16, 249)|0
(37, 55, 72)|(77, 161, 19)|0
(37, 55, 72)|(92, 251, 144)|0
(37, 55, 72)|(236, 160, 127)|1
(37, 55, 72)|(113, 39, 122)|1
(37, 55, 72)|(126, 51, 217)|0
(37, 55, 72)|(226, 195, 234)|0
(58, 49, 50)|(0, 91, 26)|0
(58, 49, 50)|(229, 130, 237)|0
(58, 49, 50)|(234, 242, 159)|0
(58, 49, 50)|(197, 245, 245)|0
(58, 49, 50)|(161, 189, 3)|1
(58, 49, 50)|(29, 151, 253)|0
(58, 49, 50)|(52, 140, 177)|0
(58, 49, 50)|(75, 186, 135)|0
(131, 147, 169)|(178, 244, 38)|0
(131, 147, 169)|(210, 156, 189)|0
(131, 147, 169)|(207, 67, 127)|0
(131, 147, 169)|(206, 134, 51)|0
(131, 147, 169)|(218, 221, 52)|1
(131, 147, 169)|(222, 159, 229)|0
(131, 147, 169)|(59, 161, 108)|0
(131, 147, 169)|(55, 163, 28)|1
(212, 215, 222)|(248, 79, 97)|0
(212, 215, 222)|(221, 42, 142)|1
(212, 215, 222)|(136, 137, 53)|0
(212, 215, 222)|(71, 13, 79)|0
(212, 215, 222)|(123, 228, 162)|0
(212, 215, 222)|(238, 175, 169)|0
(212, 215, 222)|(217, 64, 15)|1
(212, 215, 222)|(71, 19, 176)|1
(106, 116, 141)|(221, 42, 213)|0
(106, 116, 141)|(151, 177, 210)|0
(106, 116, 141)|(102, 236, 167)|0
(106, 116, 141)|(244, 87, 153)|0
(106, 116, 141)|(163, 250, 120)|0
(106, 116, 141)|(86, 197, 159)|1
(106, 116, 141)|(215, 73, 4)|0
(106, 116, 141)|(25, 44, 142)|1
(20, 21, 25)|(171, 147, 106)|0
(20, 21, 25)|(157, 61, 52)|0
(20, 21, 25)|(180, 76, 130)|1
(20, 21, 25)|(247, 119, 81)|0
(20, 21, 25)|(184, 134, 199)|1
(20, 21, 25)|(162, 239, 224)|0
(20, 21, 25)|(169, 128, 23)|0
(20, 21, 25)|(157, 20, 196)|0
(237, 149, 124)|(181, 230, 48)|0
(237, 149, 124)|(166, 182, 91)|0
(237, 149, 124)|(83, 123, 119)|1
(237, 149, 124)|(211, 38, 47)|1
(237, 149, 124)|(105, 220, 83)|1
(237, 149, 124)|(174, 155, 21)|1
(237, 149, 124)|(157, 43, 175)|0
(237, 149, 124)|(136, 49, 200)|0
(200, 175, 175)|(83, 229, 13)|1
(200, 175, 175)|(242, 33, 127)|0
(200, 175, 175)|(86, 23, 189)|0
(200, 175, 175)|(233, 214, 15)|0
(200, 175, 175)|(39, 91, 100)|0
(200, 175, 175)|(113, 81, 147)|0
(200, 175, 175)|(210, 47, 127)|1
(200, 175, 175)|(149, 114, 70)|0
(223, 238, 245)|(147, 132, 61)|0
(223, 238, 245)|(95, 203, 243)|1
(223, 238, 245)|(169, 15, 231)|0
(223, 238, 245)|(45, 217, 183)|0
(223, 238, 245)|(78, 185, 26)|0
(223, 238, 245)|(12, 209, 88)|0
(223, 238, 245)|(51, 112, 136)|1
(223, 238, 245)|(187, 220, 220)|1
(33, 34, 52)|(42, 32, 10)|0
(33, 34, 52)|(232, 227, 155)|0
(33, 34, 52)|(23, 32, 175)|1
(33, 34, 52)|(34, 203, 89)|0
(33, 34, 52)|(36, 127, 21)|1
(33, 34, 52)|(7, 89, 191)|0
(33, 34, 52)|(173, 194, 192)|0
(33, 34, 52)|(224, 157, 79)|0
(216, 220, 228)|(207, 103, 201)|1
(216, 220, 228)|(17, 20, 222)|0
(216, 220, 228)|(49, 240, 115)|0
(216, 220, 228)|(11, 74, 51)|0
(216, 220, 228)|(166, 231, 8)|1
(216, 220, 228)|(167, 13, 99)|0
(216, 220, 228)|(65, 199, 41)|0
(216, 220, 228)|(253, 90, 72)|0
(230, 233, 239)|(173, 71, 245)|1
(230, 233, 239)|(5, 30, 137)|0
(230, 233, 239)|(83, 126, 62)|0
(230, 233, 239)|(222, 41, 181)|1
(230, 233, 239)|(238, 133, 96)|1
(230, 233, 239)|(112, 46, 238)|1
(230, 233, 239)|(236, 155, 95)|1
(230, 233, 239)|(113, 178, 20)|1
(62, 84, 108)|(39, 251, 148)|0
